batchsize,trial_id,engine,elapsed_time
46415,13,XGBoost,0.261963
46415,14,XGBoost,0.192796
46415,15,XGBoost,0.192795
46415,16,XGBoost,0.192851
46415,17,XGBoost,0.192775
46415,18,XGBoost,0.192723
46415,19,XGBoost,0.192873
46415,20,XGBoost,0.192631
46415,21,XGBoost,0.19281
46415,22,XGBoost,0.192901
46415,23,XGBoost,0.192588
46415,24,XGBoost,0.193052
46415,25,XGBoost,0.19284
46415,26,XGBoost,0.192681
46415,27,XGBoost,0.192943
46415,28,XGBoost,0.192872
46415,29,XGBoost,0.192885
46415,30,XGBoost,0.192554
46415,31,XGBoost,0.192894
46415,32,XGBoost,0.193208
46415,33,XGBoost,0.192695
46415,34,XGBoost,0.192901
46415,35,XGBoost,0.192786
46415,36,XGBoost,0.19262
46415,37,XGBoost,0.192768
46415,38,XGBoost,0.192784
46415,39,XGBoost,0.19308
